SnapshotAsOfET,DataBarDate,SnapshotSchemaVersion,ScanSession,ScanAfterOpen,SnapshotTimingSource,Ticker,SignalEngineVersion,TradePlanVersion,PlanMeasurementVersion,ConfigHash,UniverseVersion,CandidateLeg,SelectedLeg,LegScoreRaw,LegAnchor,LegAnchorPrice,VetoReason,OrderType,PlanSelectedLeg,PlanAnchor,PlanAnchorPrice,TriggerPrice,PlanEntryLow,PlanEntryHigh,PlanStopLoss,PlanValidDays,PlanTimeExitDays,PlanStopType,PlanExitRule,PlanEarliestEntryDate,PlanReason,PriorityPreTheme,PriorityPostTheme,ThemeScore,CrossedThresholdDueToTheme,EnteredTop10DueToTheme,PreGapPct,PreGapStatus,MarketBias,VixLevel,SpyGapPct,QqqGapPct,BreadthPct,SmallCapWeak,V13MeasurementVersion,V13MeasurementStatus,V13Filled,V13FillDate,V13FillPrice,V13ExitDate,V13ExitPrice,V13ExitReason,V13Ambiguous,V13RLower,V13RUpper,V13MarkR,V13MFER,V13MAER,D20TotalReturnPct,D40TotalReturnPct,D60TotalReturnPct,V13DividendsPerInitialShare,V13EndingSplitFactor,V13BarsObserved,V13EntryWindowComplete,V13EntryWindowEndDate,V13LifecycleEndDate,V13MeasurementReason
2026-08-20T09:01:40.902194-04:00,2026-08-19,v1.3.3,premarket,0.0,xnys,FER,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,64.63,,buy_limit_zone,healthy_pullback,ma20,64.63,65.6,64.63,65.6,61.72,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-20,pullback_limit_uses_ma20_anchor,6.0,6.0,0.0,0.0,0.0,-2.38,available,neutral,16.0,-0.39,-0.52,0.6162,0.0,v1.3.1-shadow,completed,1,2026-08-20,63.08,2026-08-26,61.48,gap_through_stop,0,-1.1765,-1.1765,,0.8456,-2.5,,,,0.0,1.0,7,1,2026-08-24,2026-08-26,
2026-08-20T09:01:40.902194-04:00,2026-08-19,v1.3.3,premarket,0.0,xnys,ISRG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,394.75,,buy_limit_zone,healthy_pullback,ma60,394.75,400.27,394.75,400.27,378.19,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-20,pullback_limit_uses_ma60_anchor,6.0,6.0,0.0,0.0,0.0,0.12,available,neutral,16.0,-0.39,-0.52,0.6162,0.0,v1.3.1-shadow,completed,1,2026-08-20,397.23,2026-08-20,378.19,initial_stop,0,-1.0,-1.0,,0.0924,-1.2936,,,,0.0,1.0,7,1,2026-08-24,2026-08-20,
2026-08-20T09:01:40.902194-04:00,2026-08-19,v1.3.3,premarket,0.0,xnys,IDXX,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,560.81,,buy_limit_zone,healthy_pullback,ma60,560.81,570.81,560.81,570.81,530.81,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-20,pullback_limit_uses_ma60_anchor,5.0,5.0,0.0,0.0,0.0,-0.57,available,neutral,16.0,-0.39,-0.52,0.6162,0.0,v1.3.1-shadow,open,1,2026-08-20,562.05,,,,0,,,-0.226,0.0346,-0.6415,,,,0.0,1.0,7,1,2026-08-24,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,MU,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,964.96,,buy_limit_zone,consolidation_dip,ma60,964.96,1000.58,964.96,1000.58,858.1,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,pullback_limit_inside_ma60_zone,13.0,16.0,3.0,0.0,0.0,1.25,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,open,1,2026-08-21,989.68,,,,0,,,-0.4318,0.0021,-0.7757,,,,0.0,1.0,6,1,2026-08-27,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,ASML,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,1762.56,,buy_stop_reclaim,consolidation_dip,ma60,1762.56,1762.56,1762.56,1798.44,1654.92,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,price_below_ma60_wait_for_reclaim,11.0,14.0,3.0,0.0,0.0,1.15,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,open,1,2026-08-21,1763.51,,,,0,,,-0.6202,0.069,-0.6504,,,,0.0,1.0,6,1,2026-08-27,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,DDOG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,248.19,,buy_stop_reclaim,consolidation_dip,ma60,248.19,248.19,248.19,256.43,223.46,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,price_below_ma60_wait_for_reclaim,12.0,12.0,0.0,0.0,0.0,0.59,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,open,1,2026-08-27,248.19,,,,0,,,-0.4533,0.1537,-0.504,,,,0.0,1.0,6,1,2026-08-27,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,LITE,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,812.12,,buy_limit_zone,healthy_pullback,ma20,812.12,854.95,812.12,854.95,683.62,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,pullback_limit_uses_ma20_anchor,8.0,11.0,3.0,0.0,0.0,2.03,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,open,1,2026-08-24,823.6,,,,0,,,0.5101,1.0482,-0.2795,,,,0.0,1.0,6,1,2026-08-25,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,CEG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,263.2,,buy_limit_zone,consolidation_dip,ma60,263.2,268.4,263.2,268.4,247.61,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,pullback_limit_inside_ma60_zone,11.0,11.0,0.0,0.0,0.0,0.98,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,6,1,2026-08-27,2026-08-27,entry_not_reached
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,VRSK,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,186.27,,buy_limit_zone,consolidation_dip,ma60,186.27,190.19,186.27,190.19,174.51,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,pullback_limit_inside_ma60_zone,10.0,10.0,0.0,0.0,0.0,0.0,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,open,1,2026-08-21,186.68,,,,0,,,0.4182,0.8003,-0.1471,,,,0.0,1.0,6,1,2026-08-27,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,LRCX,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,307.46,,buy_limit_zone,healthy_pullback,ma20,307.46,318.54,307.46,318.54,274.23,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,pullback_limit_uses_ma20_anchor,6.0,9.0,3.0,1.0,1.0,2.57,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,open,1,2026-08-21,317.86,,,,0,,,-0.3658,0.0814,-0.4602,,,,0.0,1.0,6,1,2026-08-25,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,MRVL,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,237.7,,buy_limit_zone,healthy_pullback,ma60,237.7,246.67,237.7,246.67,210.78,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,pullback_limit_uses_ma60_anchor,6.0,6.0,0.0,0.0,0.0,0.89,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,open,1,2026-08-21,246.67,,,,0,,,-0.8373,0.221,-0.8671,,,,0.0,1.0,6,1,2026-08-25,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,TTWO,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,236.33,,buy_limit_zone,healthy_pullback,ma60,236.33,240.61,236.33,240.61,223.48,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,pullback_limit_uses_ma60_anchor,5.0,5.0,0.0,0.0,0.0,0.82,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,open,1,2026-08-21,240.61,,,,0,,,-0.3047,0.296,-0.9054,,,,0.0,1.0,6,1,2026-08-25,,
2026-08-21T09:01:26.458174-04:00,2026-08-20,v1.3.3,premarket,0.0,xnys,KDP,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,30.92,,buy_limit_zone,healthy_pullback,ma60,30.92,31.44,30.92,31.44,29.37,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-21,pullback_limit_uses_ma60_anchor,5.0,5.0,0.0,0.0,0.0,0.44,available,bull,15.40999984741211,0.51,0.74,0.5253,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,6,1,2026-08-25,2026-08-25,entry_not_reached
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,LITE,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,828.13,,buy_limit_zone,consolidation_dip,ma60,828.13,869.92,828.13,869.92,702.76,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_inside_ma60_zone,13.0,16.0,3.0,0.0,0.0,-5.32,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,823.6,,,,0,,,0.5909,1.2142,-0.3238,,,,0.0,1.0,5,1,2026-08-28,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,SNDK,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,1660.09,,buy_stop_reclaim,consolidation_dip,ma60,1660.09,1660.09,1660.09,1732.49,1442.88,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,price_below_ma60_wait_for_reclaim,13.0,16.0,3.0,0.0,0.0,-5.77,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,5,1,2026-08-28,2026-08-28,entry_not_reached
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,MU,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,965.61,,buy_limit_zone,consolidation_dip,ma60,965.61,998.49,965.61,998.49,866.96,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_inside_ma60_zone,13.0,16.0,3.0,0.0,0.0,-3.55,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,934.78,,,,0,,,-0.0283,0.5003,-0.6955,,,,0.0,1.0,5,1,2026-08-28,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,STX,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,890.35,,buy_stop_reclaim,consolidation_dip,ma60,890.35,890.35,890.35,925.14,785.99,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,price_below_ma60_wait_for_reclaim,12.0,15.0,3.0,0.0,0.0,-3.8,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,5,1,2026-08-28,2026-08-28,entry_not_reached
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,FTNT,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,153.78,,buy_stop_reclaim,consolidation_dip,ma60,153.78,153.78,153.78,157.19,143.55,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,price_below_ma60_wait_for_reclaim,11.0,14.0,3.0,0.0,0.0,-0.33,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,153.78,,,,0,,,1.1945,1.9658,-0.4184,,,,0.0,1.0,5,1,2026-08-28,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,CRWD,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,190.3,,buy_limit_zone,consolidation_dip,ma60,190.3,194.94,190.3,194.94,176.37,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_inside_ma60_zone,11.0,14.0,3.0,0.0,0.0,-0.29,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,189.52,,,,0,,,2.1962,3.0084,-0.6297,,,,0.0,1.0,5,1,2026-08-28,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,ASML,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,1765.36,,buy_stop_reclaim,consolidation_dip,ma60,1765.36,1765.36,1765.36,1797.09,1670.18,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,price_below_ma60_wait_for_reclaim,11.0,14.0,3.0,0.0,0.0,-0.71,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-25,1765.36,,,,0,,,-0.727,0.0486,-0.7615,,,,0.0,1.0,5,1,2026-08-28,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,DDOG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,248.42,,buy_stop_reclaim,consolidation_dip,ma60,248.42,248.42,248.42,256.59,223.91,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,price_below_ma60_wait_for_reclaim,12.0,12.0,0.0,0.0,0.0,-0.56,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-27,248.42,,,,0,,,-0.4667,0.1457,-0.518,,,,0.0,1.0,5,1,2026-08-28,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,WMT,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,oversold_bounce,oversold_bounce,7.0,previous_high,104.28,,buy_stop_reclaim,oversold_bounce,previous_high,104.28,104.58,104.58,105.33,99.23,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,oversold_requires_break_above_signal_bar_high,7.0,10.0,3.0,0.0,1.0,0.54,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,104.58,,,,0,,,-0.2785,0.3776,-0.4318,,,,0.0,1.0,5,1,2026-08-28,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,CEG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,262.95,,buy_limit_zone,consolidation_dip,ma60,262.95,267.96,262.95,267.96,247.93,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_inside_ma60_zone,11.0,11.0,0.0,0.0,0.0,-0.32,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,unfilled,0,,,,,,0,,,,,,,,,0.0,1.0,5,1,2026-08-28,2026-08-28,entry_not_reached
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,ROST,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,233.53,,buy_limit_zone,healthy_pullback,ma60,233.53,236.54,233.53,236.54,224.5,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_uses_ma60_anchor,6.0,9.0,3.0,1.0,0.0,0.31,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,236.54,,,,0,,,-0.6636,0.495,-0.6968,,,,0.0,1.0,5,1,2026-08-26,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,VRSK,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,186.54,,buy_limit_zone,consolidation_dip,ma60,186.54,190.3,186.54,190.3,175.26,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_inside_ma60_zone,10.0,10.0,0.0,0.0,0.0,,stale_quote,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,187.79,,,,0,,,0.3176,0.6887,-0.2003,,,,0.0,1.0,5,1,2026-08-28,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,LRCX,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,307.9,,buy_limit_zone,healthy_pullback,ma20,307.9,318.21,307.9,318.21,276.97,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_uses_ma20_anchor,6.0,9.0,3.0,1.0,0.0,-2.86,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,307.94,,,,0,,,-0.195,0.4349,-0.3281,,,,0.0,1.0,5,1,2026-08-26,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,ORLY,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,88.9,,buy_limit_zone,healthy_pullback,ma60,88.9,90.08,88.9,90.08,85.36,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_uses_ma60_anchor,5.0,8.0,3.0,1.0,0.0,0.02,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,89.13,,,,0,,,-0.1671,0.626,-0.3952,,,,0.0,1.0,5,1,2026-08-26,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,ISRG,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma20,378.68,,buy_limit_zone,healthy_pullback,ma20,378.68,384.55,378.68,384.55,361.07,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_uses_ma20_anchor,6.0,6.0,0.0,0.0,0.0,0.71,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,379.25,,,,0,,,-0.3658,0.2646,-0.6887,,,,0.0,1.0,5,1,2026-08-26,,
2026-08-24T09:01:34.900248-04:00,2026-08-21,v1.3.3,premarket,0.0,xnys,TMUS,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,healthy_pullback,healthy_pullback,5.0,ma60,181.96,,buy_limit_zone,healthy_pullback,ma60,181.96,184.44,181.96,184.44,174.51,3.0,40.0,intraday,initial_stop_or_d40_close,2026-08-24,pullback_limit_uses_ma60_anchor,5.0,5.0,0.0,0.0,0.0,1.6,available,neutral,15.93000030517578,-0.17,-0.63,0.5354,0.0,v1.3.1-shadow,open,1,2026-08-24,183.51,,,,0,,,-0.1244,0.1711,-0.81,,,,1.02,1.0,5,1,2026-08-26,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,LITE,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,827.62,,buy_limit_zone,consolidation_dip,ma60,827.62,869.61,827.62,869.61,701.65,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,pullback_limit_inside_ma60_zone,13.0,16.0,3.0,0.0,0.0,3.05,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,open,1,2026-08-25,858.1,,,,0,,,0.2359,0.7173,-0.1087,,,,0.0,1.0,4,0,,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,MU,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,965.39,,buy_stop_reclaim,consolidation_dip,ma60,965.39,965.39,965.39,999.05,864.41,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,price_below_ma60_wait_for_reclaim,13.0,16.0,3.0,0.0,0.0,2.05,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,open,1,2026-08-27,967.01,,,,0,,,-0.3328,0.0166,-0.586,,,,0.0,1.0,4,0,,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,CRWD,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,190.68,,buy_stop_reclaim,consolidation_dip,ma60,190.68,190.68,190.68,195.21,177.1,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,price_below_ma60_wait_for_reclaim,11.0,14.0,3.0,0.0,0.0,0.46,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,open,1,2026-08-25,191.62,,,,0,,,1.8444,2.5799,-0.7149,,,,0.0,1.0,4,0,,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,FTNT,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,154.16,,buy_stop_reclaim,consolidation_dip,ma60,154.16,154.16,154.16,157.46,144.27,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,price_below_ma60_wait_for_reclaim,11.0,14.0,3.0,0.0,0.0,0.48,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,open,1,2026-08-25,154.16,,,,0,,,1.1972,1.9949,-0.4712,,,,0.0,1.0,4,0,,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,ORLY,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,88.92,,buy_limit_zone,consolidation_dip,ma60,88.92,90.1,88.92,90.1,85.38,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,pullback_limit_inside_ma60_zone,10.0,13.0,3.0,0.0,0.0,0.02,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,open,1,2026-08-26,90.1,,,,0,,,-0.339,0.1504,-0.5212,,,,0.0,1.0,4,0,,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,AAPL,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,309.23,,buy_limit_zone,consolidation_dip,ma60,309.23,313.17,309.23,313.17,297.4,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,pullback_limit_inside_ma60_zone,11.0,11.0,0.0,0.0,0.0,0.2,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,open,1,2026-08-25,310.79,,,,0,,,0.6654,0.8648,-0.1927,,,,0.0,1.0,4,0,,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,ASML,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,1767.63,,buy_stop_reclaim,consolidation_dip,ma60,1767.63,1767.63,1767.63,1798.91,1673.79,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,price_below_ma60_wait_for_reclaim,11.0,11.0,0.0,0.0,0.0,1.36,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,open,1,2026-08-25,1767.63,,,,0,,,-0.7616,0.0251,-0.7966,,,,0.0,1.0,4,0,,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,MRVL,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,238.75,,buy_stop_reclaim,consolidation_dip,ma60,238.75,238.75,238.75,247.57,212.29,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,price_below_ma60_wait_for_reclaim,11.0,11.0,0.0,0.0,0.0,2.94,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,open,1,2026-08-25,238.75,,,,0,,,-0.8364,0.599,-0.8768,,,,0.0,1.0,4,0,,,
2026-08-25T09:01:53.631940-04:00,2026-08-24,v1.3.3,premarket,0.0,xnys,IDXX,v1.2.1,v1.3.1-shadow,v1.3.1-shadow,8142e595d788ac06,ndx-99-78834e47b659,consolidation_dip,consolidation_dip,10.0,ma60,560.42,,buy_stop_reclaim,consolidation_dip,ma60,560.42,560.42,560.42,569.93,531.88,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-25,price_below_ma60_wait_for_reclaim,10.0,10.0,0.0,0.0,0.0,0.07,available,neutral,15.84000015258789,0.4,0.82,0.5455,0.0,v1.3.1-shadow,awaiting_fill,0,,,,,,0,,,,,,,,,0.0,1.0,4,0,,,entry_not_reached
